$STOPPOINT:ID
00753
01341
00494
01099
00628
00488
00151
00717
00995
00486
01086
01234
00605
00107
00980
00619
00733
01872
00248
00020
01388
01862
00767
00629
01222
01104
00813
00637
01357
00491
01631
00253
00582
01284
00379
00103
01184
00672
00209
01051
00655
00542
00552
00861
00596
00886
00989
00005
00426
00116
00272
01123
00346
01014
00165
00851
00764
00266
00560
00144
00649
00566
00935
00634
00885
00288
00004
$SERVICEJOURNEY:ID;FromStopID;ToStopID;DepTime;ArrTime;Distance
00851;00813;5483;942
00851;00637;5483;942
00851;01357;5483;942
00851;00491;5483;942
00851;01631;5483;942
00851;00253;5483;942
00851;00582;5483;942
00851;01284;5483;942
00851;00379;5483;942
00851;00103;5483;942
00851;01184;5483;942
00851;00672;5483;942
00851;00209;5483;942
00851;01051;5483;942
00851;00655;5483;942
00851;00542;5483;942
00851;00552;5483;942
00851;00861;5483;942
00851;00596;5483;942
00851;00886;5483;942
00851;00989;5483;942
00851;00005;5483;942
00851;00426;5483;942
00851;00116;5483;942
00851;00272;5483;942
00851;01123;5483;942
00851;00346;5483;942
00851;01014;5483;942
00851;00165;5483;942
00851;00851;0;0
00851;00764;5483;942
00851;00266;5483;942
00851;00560;5483;942
00851;00144;5483;942
00851;00649;5483;942
00851;00566;5483;942
00851;00935;5483;942
00851;00634;5483;942
00851;00885;5483;942
00851;00288;5483;942
00764;00753;5483;942
00764;01341;5483;942
00764;00494;5483;942
00764;01099;5483;942
00764;00628;5483;942
00764;00488;5483;942
00764;00151;5483;942
00764;00717;5483;942
00764;00995;5483;942
00764;00486;5483;942
00764;01086;5483;942
00764;01234;5483;942
00764;00605;5483;942
00764;00107;5483;942
00764;00980;5483;942
00764;00619;5483;942
00764;00733;5483;942
00764;01872;5483;942
00764;00248;5483;942
00764;00020;5483;942
00764;01388;5483;942
00764;01862;5483;942
00764;00629;5483;942
00764;01222;5483;942
00764;01104;5483;942
00764;00637;5483;942
00764;01357;5483;942
00764;00491;5483;942
00764;01631;5483;942
00764;00253;5483;942
00764;00582;5483;942
00764;01284;5483;942
00764;00379;5483;942
00764;00103;5483;942
00764;01184;5483;942
00764;00672;5483;942
00764;00209;5483;942
00764;01051;5483;942
00764;00655;5483;942
00764;00542;5483;942
00764;00552;5483;942
00764;00861;5483;942
00764;00596;5483;942
00764;00886;5483;942
00764;00989;5483;942
00764;00005;5483;942
00764;00426;5483;942
00764;00116;5483;942
00764;00272;5483;942
00764;01123;5483;942
00764;00346;5483;942
00764;01014;5483;942
00764;00165;5483;942
00764;00851;5483;942
00764;00764;0;0
00764;00266;5483;942
00764;00560;5483;942
00764;00144;5483;942
00764;00649;5483;942
00764;00566;5483;942
00764;00935;5483;942
00764;00634;5483;942
00764;00885;5483;942
00764;00288;5483;942
00266;00753;5483;942
00266;01341;5483;942
00266;00494;5483;942
00266;01099;5483;942
00266;00628;5483;942
00266;00488;5483;942
00266;00151;5483;942
00266;00717;5483;942
00266;00995;5483;942
00266;00486;5483;942
00266;01086;5483;942
00266;01234;5483;942
00266;00605;5483;942
00266;00107;5483;942
00266;00980;5483;942
00266;00619;5483;942
00266;00733;5483;942
00266;01872;5483;942
00266;00248;5483;942
00266;00020;5483;942
00266;01388;5483;942
00266;01862;5483;942
00266;00767;5483;942
00266;00629;5483;942
00266;01222;5483;942
00266;01104;5483;942
00266;00813;5483;942
00266;00637;5483;942
00266;01357;5483;942
00266;00491;5483;942
00266;01631;5483;942
00266;00253;5483;942
00266;00582;5483;942
00266;01284;5483;942
00266;00379;5483;942
00266;00103;5483;942
00266;01184;5483;942
00266;00672;5483;942
00266;00209;5483;942
00266;01051;5483;942
00266;00655;5483;942
00266;00542;5483;942
00266;00552;5483;942
00266;00861;5483;942
00266;00596;5483;942
00266;00886;5483;942
00266;00989;5483;942
00266;00005;5483;942
00266;00426;5483;942
00266;00116;5483;942
00266;00272;5483;942
00266;01123;5483;942
00266;00346;5483;942
00266;01014;5483;942
00266;00165;5483;942
00266;00851;5483;942
00266;00764;5483;942
00266;00266;0;0
00266;00560;5483;942
00266;00144;5483;942
00266;00649;5483;942
00266;00566;5483;942
00266;00935;5483;942
00266;00634;5483;942
00266;00885;5483;942
00266;00288;5483;942
00560;00753;5483;942
00560;01341;5483;942
00560;00494;5483;942
00560;01099;5483;942
00560;00628;5483;942
00560;00488;5483;942
00560;00151;5483;942
00560;00717;5483;942
00560;00995;5483;942
00560;00486;5483;942
00560;01086;5483;942
00560;01234;5483;942
00560;00605;5483;942
00560;00107;5483;942
00560;00980;5483;942
00560;00619;5483;942
00560;00733;5483;942
00560;01872;5483;942
00560;00248;5483;942
00560;00020;5483;942
00560;01388;5483;942
00560;01862;5483;942
00560;00767;5483;942
00560;00629;5483;942
00560;01222;5483;942
00560;01104;5483;942
00560;00813;5483;942
00560;00637;5483;942
00560;01357;5483;942
00560;00491;5483;942
00560;01631;5483;942
00560;00253;5483;942
00560;00582;5483;942
00560;01284;5483;942
00560;00379;5483;942
00560;00103;5483;942
00560;01184;5483;942
00560;00672;5483;942
00560;00209;5483;942
00560;01051;5483;942
00560;00655;5483;942
00560;00542;5483;942
00560;00552;5483;942
00560;00861;5483;942
00560;00596;5483;942
00560;00886;5483;942
00560;00989;5483;942
00560;00005;5483;942
00560;00426;5483;942
00560;00116;5483;942
00560;00272;5483;942
00560;01123;5483;942
00560;00346;5483;942
00560;01014;5483;942
00560;00165;5483;942
00560;00851;5483;942
00560;00764;5483;942
00560;00266;5483;942
00560;00560;0;0
00560;00144;5483;942
00560;00649;5483;942
00560;00566;5483;942
00560;00935;5483;942
00560;00634;5483;942
00560;00885;5483;942
00560;00288;5483;942
00144;00753;5483;942
00144;01341;5483;942
00144;00494;5483;942
00144;01099;5483;942
00144;00628;5483;942
00144;00488;5483;942
00144;00151;5483;942
00144;00717;5483;942
00144;00995;5483;942
00144;00486;5483;942
00144;01086;5483;942
00144;01234;5483;942
00144;00605;5483;942
00144;00107;5483;942
00144;00980;5483;942
00144;00619;5483;942
00144;00733;5483;942
00144;01872;5483;942
00144;00248;5483;942
00144;00020;5483;942
00144;01388;5483;942
00144;01862;5483;942
00144;00767;5483;942
00144;00629;5483;942
00144;01222;5483;942
00144;01104;5483;942
00144;00637;5483;942
00144;01357;5483;942
00144;00491;5483;942
00144;01631;5483;942
00144;00253;5483;942
00144;00582;5483;942
00144;01284;5483;942
00144;00379;5483;942
00144;00103;5483;942
00144;01184;5483;942
00144;00672;5483;942
00144;00209;5483;942
00144;01051;5483;942
00144;00655;5483;942
00144;00542;5483;942
00144;00552;5483;942
00144;00861;5483;942
00144;00596;5483;942
00144;00886;5483;942
00144;00989;5483;942
00144;00005;5483;942
00144;00426;5483;942
00144;00116;5483;942
00144;00272;5483;942
00144;01123;5483;942
00144;00346;5483;942
00144;01014;5483;942
00144;00165;5483;942
00144;00851;5483;942
00144;00764;5483;942
00144;00266;5483;942
00144;00560;5483;942
00144;00144;0;0
00144;00649;5483;942
00144;00566;5483;942
00144;00935;5483;942
00144;00634;5483;942
00144;00885;5483;942
00144;00288;5483;942
00649;00753;5483;942
00649;01341;5483;942
00649;00494;5483;942
00649;01099;5483;942
00649;00628;5483;942
00649;00488;5483;942
00649;00151;5483;942
00649;00717;5483;942
00649;00995;5483;942
00649;00486;5483;942
00649;01086;5483;942
00649;01234;5483;942
00649;00605;5483;942
00649;00107;5483;942
00649;00980;5483;942
00649;00619;5483;942
00649;01872;5483;942
00649;00248;5483;942
00649;00020;5483;942
00649;01388;5483;942
00649;01862;5483;942
00649;00767;5483;942
00649;01222;5483;942
00649;01104;5483;942
00649;00813;5483;942
00649;00637;5483;942
00649;01357;5483;942
00649;00491;5483;942
00649;01631;5483;942
00649;00253;5483;942
00649;00582;5483;942
00649;01284;5483;942
00649;00379;5483;942
00649;00103;5483;942
00649;01184;5483;942
00649;00672;5483;942
00649;00209;5483;942
00649;01051;5483;942
00649;00655;5483;942
00649;00552;5483;942
00649;00861;5483;942
00649;00596;5483;942
00649;00989;5483;942
00649;00005;5483;942
00649;00426;5483;942
00649;00116;5483;942
00649;00272;5483;942
00649;01123;5483;942
00649;01014;5483;942
00649;00165;5483;942
00649;00851;5483;942
00649;00764;5483;942
00649;00266;5483;942
00649;00560;5483;942
00649;00144;5483;942
00649;00649;0;0
00649;00566;5483;942
00649;00935;5483;942
00649;00634;5483;942
00649;00885;5483;942
00649;00288;5483;942
00566;00753;5483;942
00566;01341;5483;942
00566;00494;5483;942
00566;01099;5483;942
00566;00628;5483;942
00566;00488;5483;942
00566;00151;5483;942
00566;00717;5483;942
00566;00995;5483;942
00566;00486;5483;942
00566;01086;5483;942
00566;01234;5483;942
00566;00605;5483;942
00566;00107;5483;942
00566;00980;5483;942
00566;00619;5483;942
00566;00733;5483;942
00566;01872;5483;942
00566;00248;5483;942
00566;00020;5483;942
00566;01388;5483;942
00566;01862;5483;942
00566;00767;5483;942
00566;00629;5483;942
00566;01222;5483;942
00566;01104;5483;942
00566;00813;5483;942
00566;00637;5483;942
00566;01357;5483;942
00566;00491;5483;942
00566;01631;5483;942
00566;00253;5483;942
00566;00582;5483;942
00566;01284;5483;942
00566;00379;5483;942
00566;00103;5483;942
00566;01184;5483;942
00566;00672;5483;942
00566;00209;5483;942
00566;00655;5483;942
00566;00542;5483;942
00566;00552;5483;942
00566;00861;5483;942
00566;00596;5483;942
00566;00886;5483;942
00566;00989;5483;942
00566;00005;5483;942
00566;00426;5483;942
00566;00116;5483;942
00566;00272;5483;942
00566;01123;5483;942
00566;00346;5483;942
00566;01014;5483;942
00566;00165;5483;942
00566;00851;5483;942
00566;00764;5483;942
00566;00266;5483;942
00566;00560;5483;942
00566;00144;5483;942
00566;00649;5483;942
00566;00566;0;0
00566;00935;5483;942
00566;00634;5483;942
00566;00885;5483;942
00566;00288;5483;942
00935;00753;5483;942
00935;01341;5483;942
00935;00494;5483;942
00935;01099;5483;942
00935;00628;5483;942
00935;00488;5483;942
00935;00151;5483;942
00935;00717;5483;942
00935;00995;5483;942
00935;00486;5483;942
00935;01086;5483;942
00935;01234;5483;942
00935;00605;5483;942
00935;00107;5483;942
00935;00980;5483;942
00935;00619;5483;942
00935;00733;5483;942
00935;01872;5483;942
00935;00248;5483;942
00935;00020;5483;942
00935;01388;5483;942
00935;01862;5483;942
00935;00767;5483;942
00935;01222;5483;942
00935;01104;5483;942
00935;00813;5483;942
00935;00637;5483;942
00935;01357;5483;942
00935;00491;5483;942
00935;01631;5483;942
00935;00253;5483;942
00935;00582;5483;942
00935;01284;5483;942
00935;00379;5483;942
00935;00103;5483;942
00935;01184;5483;942
00935;00672;5483;942
00935;00209;5483;942
00935;01051;5483;942
00935;00655;5483;942
00935;00542;5483;942
00935;00552;5483;942
00935;00861;5483;942
00935;00596;5483;942
00935;00886;5483;942
00935;00989;5483;942
00935;00005;5483;942
00935;00426;5483;942
00935;00116;5483;942
00935;00272;5483;942
00935;01123;5483;942
00935;00346;5483;942
00935;01014;5483;942
00935;00165;5483;942
00935;00851;5483;942
00935;00764;5483;942
00935;00266;5483;942
00935;00560;5483;942
00935;00144;5483;942
00935;00649;5483;942
00935;00566;5483;942
00935;00935;0;0
00935;00634;5483;942
00935;00885;5483;942
00935;00288;5483;942
00634;00753;5483;942
00634;01341;5483;942
00634;00494;5483;942
00634;01099;5483;942
00634;00628;5483;942
00634;00488;5483;942
00634;00151;5483;942
00634;00717;5483;942
00634;00995;5483;942
00634;00486;5483;942
00634;01086;5483;942
00634;01234;5483;942
00634;00605;5483;942
00634;00107;5483;942
00634;00980;5483;942
00634;00619;5483;942
00634;00733;5483;942
00634;01872;5483;942
00634;00248;5483;942
00634;00020;5483;942
00634;01388;5483;942
00634;01862;5483;942
00634;00767;5483;942
00634;00629;5483;942
00634;01222;5483;942
00634;01104;5483;942
00634;00813;5483;942
00634;00637;5483;942
00634;01357;5483;942
00634;00491;5483;942
00634;01631;5483;942
00634;00253;5483;942
00634;00582;5483;942
00634;01284;5483;942
00634;00379;5483;942
00634;00103;5483;942
00634;01184;5483;942
00634;00672;5483;942
00634;00209;5483;942
00634;01051;5483;942
00634;00655;5483;942
00634;00542;5483;942
00634;00552;5483;942
00634;00861;5483;942
00634;00596;5483;942
00634;00886;5483;942
00634;00989;5483;942
00634;00005;5483;942
00634;00426;5483;942
00634;00116;5483;942
00634;00272;5483;942
00634;01123;5483;942
00634;00346;5483;942
00634;01014;5483;942
00634;00165;5483;942
00634;00851;5483;942
00634;00764;5483;942
00634;00266;5483;942
00634;00560;5483;942
00634;00144;5483;942
00634;00649;5483;942
00634;00566;5483;942
00634;00935;5483;942
00634;00634;0;0
00634;00885;5483;942
00634;00288;5483;942
00885;00753;5483;942
00885;01341;5483;942
00885;00494;5483;942
00885;01099;5483;942
00885;00628;5483;942
00885;00488;5483;942
00885;00151;5483;942
00885;00717;5483;942
00885;00995;5483;942
00885;00486;5483;942
00885;01086;5483;942
00885;01234;5483;942
00885;00605;5483;942
00885;00107;5483;942
00885;00980;5483;942
00885;00619;5483;942
00885;00733;5483;942
00885;01872;5483;942
00885;00248;5483;942
00885;00020;5483;942
00885;01388;5483;942
00885;01862;5483;942
00885;00767;5483;942
00885;00629;5483;942
00885;01222;5483;942
00885;01104;5483;942
00885;00813;5483;942
00885;00637;5483;942
00885;01357;5483;942
00885;00491;5483;942
00885;01631;5483;942
00885;00253;5483;942
00885;00582;5483;942
00885;01284;5483;942
00885;00379;5483;942
00885;00103;5483;942
00885;01184;5483;942
00885;00672;5483;942
00885;00209;5483;942
00885;01051;5483;942
00885;00655;5483;942
00885;00542;5483;942
00885;00552;5483;942
00885;00861;5483;942
00885;00596;5483;942
00885;00886;5483;942
00885;00989;5483;942
00885;00005;5483;942
00885;00426;5483;942
00885;00116;5483;942
00885;00272;5483;942
00885;01123;5483;942
00885;00346;5483;942
00885;01014;5483;942
00885;00165;5483;942
00885;00851;5483;942
00885;00764;5483;942
00885;00266;5483;942
00885;00560;5483;942
00885;00144;5483;942
00885;00649;5483;942
00885;00566;5483;942
00885;00935;5483;942
00885;00634;5483;942
00885;00885;0;0
00885;00288;5483;942
00288;00753;5483;942
00288;01341;5483;942
00288;00494;5483;942
00288;01099;5483;942
00288;00628;5483;942
00288;00488;5483;942
00288;00151;5483;942
00288;00717;5483;942
00288;00995;5483;942
00288;00486;5483;942
00288;01086;5483;942
00288;01234;5483;942
00288;00605;5483;942
00288;00107;5483;942
00288;00980;5483;942
00288;00619;5483;942
00288;00733;5483;942
00288;01872;5483;942
00288;00248;5483;942
00288;00020;5483;942
00288;01388;5483;942
00288;01862;5483;942
00288;00767;5483;942
00288;00629;5483;942
00288;01222;5483;942
00288;01104;5483;942
00288;00813;5483;942
00288;00637;5483;942
00288;01357;5483;942
00288;00491;5483;942
00288;01631;5483;942
00288;00253;5483;942
00288;00582;5483;942
00288;01284;5483;942
00288;00379;5483;942
00288;00103;5483;942
00288;01184;5483;942
00288;00672;5483;942
00288;00209;5483;942
00288;01051;5483;942
00288;00655;5483;942
00288;00542;5483;942
00288;00552;5483;942
00288;00861;5483;942
00288;00596;5483;942
00288;00886;5483;942
00288;00989;5483;942
00288;00005;5483;942
00288;00116;5483;942
00288;00272;5483;942
00288;01123;5483;942
00288;00346;5483;942
00288;01014;5483;942
00288;00165;5483;942
00288;00851;5483;942
00288;00764;5483;942
00288;00266;5483;942
00288;00560;5483;942
00288;00144;5483;942
00288;00649;5483;942
00288;00566;5483;942
00288;00935;5483;942
00288;00634;5483;942
00288;00885;5483;942
00288;00288;0;0
00004;00488;5483;942
00004;01086;5483;942
00004;00107;5483;942
00004;00020;5483;942
00004;01104;5483;942
00004;01051;5483;942
00004;00886;5483;942
00004;00005;5483;942
00004;01123;5483;942
00004;00004;0;0
$DEPOT:ID;capacity
00004;2
00005;0
00020;120
$INITIALSTOPPOINT:ID;isLoadingstation;frequency
00605;false;0
00649;false;0
00209;false;0
00767;false;0
00288;false;0
00486;false;0
01014;false;0
00165;false;0
00248;false;0
00886;false;0
00764;false;0
00566;false;0
00885;true;23
00004;false;0
00488;false;0
00005;false;0
01051;false;0
01099;false;0
00560;false;0
00637;false;0
00717;true;1
00552;false;0
00596;true;17
00672;false;0
01123;true;1
00116;false;0
00634;false;0
00753;true;165
00995;false;0
01086;false;0
01284;false;0
00151;false;0
00272;true;9
00989;false;0
00107;false;0
00426;true;21
00629;false;0
00628;false;0
01631;true;7
00542;false;0
00861;false;0
00266;false;0
01234;false;0
01872;false;0
00980;false;0
00144;false;0
00103;true;7
01357;false;0
00346;false;0
00020;false;0
00582;false;0
00935;false;0
00813;false;0
00619;false;0
01862;false;0
01388;true;24
01222;true;1
00253;false;0
00733;false;0
00655;true;45
00379;false;0
01104;false;0
00851;true;24
01341;false;0
00494;false;0
00491;false;0
01184;false;0
$Umlauf:ID;Fahrten;;;;;;;;
0;[0002000851, 02622342, 0010300103, 02622283, 0085100753, 0075300596, 02818559, 0138800020];[00753]
1;[0002000851, 02622261, 0010300103, 02622242, 0085100753, 0075300596, 02818578, 0138800020];[00753]
2;[0002000851, 02622263, 0010300103, 02622244, 0085100851, 02622179, 0010300103, 02622142, 0085100753, 0075300717, 02753246, 0042601388, 02818568, 0134100020];[00753]
3;[0002000851, 02622344, 0010300103, 02622285, 0085100851, 02622259, 0010300103, 02622240, 0085100753, 0075300717, 02753213, 0042600426, 02687438, 0075300020];[00753, 00753]
4;[0002000103, 02622335, 0085100426, 02687626, 0075300753, 02687559, 0042600753, 0075300596, 02818449, 0138800020];[00753, 00753, 00753]
5;[0002000103, 02622139, 0085100426, 02687593, 0075300753, 02687527, 0042600753, 0075300596, 02818405, 0138800020];[00753, 00753, 00753]
6;[0002001388, 02818566, 0059600753, 02687462, 0042600753, 0075300596, 02818364, 0138800020];[00753, 00753]
7;[0002001388, 02818576, 0059600753, 02687481, 0042600426, 02753227, 0071700753, 0075300020];[00753, 00753]
8;[0002000753, 0075300596, 02818555, 0138800753, 0075300717, 02753271, 0042600851, 02622332, 0010300655, 02884367, 0011600116, 02884366, 0065500655, 02884258, 0011600116, 02884257, 0065500020];[00753, 00753, 00655, 00655]
9;[0002000426, 02753310, 0071700103, 02622208, 0085100655, 02884231, 0011600116, 02884230, 0065500655, 02884409, 0027200753, 0075300717, 02753194, 0042600020];[00655, 00753]
10;[0002001631, 02294015, 0088500851, 02622143, 0010300655, 02884187, 0015100151, 02884206, 0065500020];[00655]
11;[0002000851, 02622183, 0010300103, 02622146, 0085100851, 02622312, 0010300103, 02622260, 0085100655, 02884294, 0011600116, 02884293, 0065500020];[00655]
12;[0002000426, 02753195, 0071700103, 02622311, 0085100655, 02884246, 0011600116, 02884245, 0065500655, 02883799, 0015100851, 02622235, 0010300020];[00655, 00655]
13;[0002000426, 02753229, 0071700103, 02622202, 0085100885, 02294093, 0163100020];[00885]
14;[0002000426, 02753251, 0071700103, 02622121, 0085100885, 02294059, 0163100753, 0075300596, 02818338, 0138800020];[00885, 00753]
15;[0002000426, 02753323, 0071700103, 02622204, 0085100885, 02294014, 0163100103, 02622198, 0085100020];[00885]
16;[0002000426, 02753355, 0071700103, 02622119, 0085100885, 02294024, 0163100753, 0075300717, 02753273, 0042600851, 02622237, 0010300020];[00885, 00753]
17;[0002001631, 02294036, 0088500851, 02622243, 0010300885, 02294067, 0163100753, 0075300717, 02753303, 0042600103, 02621842, 0085100851, 02622231, 0010300020];[00885, 00753, 00103]
18;[0002000851, 02622265, 0010300103, 02622246, 0085100851, 02622118, 0010300103, 02622343, 0085100885, 02294057, 0163100753, 0075300717, 02753244, 0042600103, 02622170, 0085100851, 02621839, 0010300020];[00885, 00753, 00103]
19;[0002001631, 02294044, 0088501388, 02818553, 0059600753, 02687449, 0042600426, 02753274, 0071700753, 0075300596, 02818527, 0138800020];[00885, 00753, 00753]
20;[0002001631, 02294060, 0088500851, 02622286, 0010300426, 02687596, 0075300596, 02818481, 0067200020];[00426]
21;[0002000851, 02622187, 0010300103, 02622150, 0085100851, 02622316, 0010300103, 02622264, 0085100426, 02753370, 0071700753, 0075300596, 02818381, 0138800753, 0075300717, 02753334, 0042600103, 02622230, 0085100020];[00426, 00753, 00753]
22;[0002000851, 02622189, 0010300103, 02622152, 0085100851, 02622318, 0010300103, 02622266, 0085100426, 02753319, 0071700717, 02753336, 0042600020];[00426]
23;[0002000989, 02884414, 0015100717, 02752926, 0042600426, 02752921, 0071700103, 02622315, 0085100885, 02294035, 0163101631, 02294046, 0088500020];[00426]
24;[0002000426, 02753359, 0071700103, 02622323, 0085100885, 02294061, 0163101631, 02294097, 0088500851, 02622288, 0010300426, 02687550, 0075300885, 02294033, 0064900020];[00885, 01631]
25;[0002000426, 02753376, 0071700103, 02622319, 0085100655, 02884193, 0011600116, 02884192, 0065500655, 02884411, 0027200272, 02884378, 0065500655, 02884229, 0015100151, 02884209, 0065500103, 02621848, 0085100851, 02622306, 0010300426, 02753191, 0071700596, 02818525, 0138800020];[00655, 00272]
26;[0002000426, 02753222, 0071700103, 02622129, 0085100885, 02294087, 0163101631, 02294007, 0088500851, 02622149, 0010300655, 02883977, 0015100151, 02884356, 0065500655, 02884399, 0027200272, 02884406, 0065500655, 02884189, 0011600116, 02884188, 0065501388, 02818327, 0059600753, 02687580, 0042600426, 02753189, 0071700020];[00885, 01631]
27;[0002000426, 02753343, 0071700103, 02622123, 0085100655, 02884212, 0011600116, 02884211, 0065500655, 02884388, 0027200272, 02884400, 0065500655, 02884248, 0015100151, 02884228, 0065500103, 02622174, 0085101388, 02818526, 0059600020];[00655, 00272]
28;[0002001388, 02818597, 0059600753, 02687513, 0042600426, 02753182, 0071700103, 02622214, 0085100885, 02294073, 0163101631, 02293983, 0088500851, 02622247, 0010300426, 02753216, 0071700655, 02884375, 0027200272, 02884383, 0065500655, 02884208, 0011600116, 02884207, 0065501388, 02818589, 0059600753, 02687533, 0042600426, 02753366, 0071700020];[00753, 00426]
29;[0002001234, 02687484, 0075300851, 02622281, 0010300103, 02622280, 0085100885, 02294075, 0163100426, 02753327, 0071700103, 02622127, 0085100885, 02294049, 0163101631, 02293989, 0088500426, 02687579, 0075300020];[00885, 01631, 00885, 00426]
30;[0002000655, 02884224, 0015100151, 02884204, 0065500426, 02753203, 0071700103, 02622133, 0085100885, 02294039, 0163100426, 02753233, 0071700103, 02622125, 0085100885, 02294016, 0163101631, 02294025, 0088500020];[00655, 00885, 01631, 00885]
31;[0002000851, 02622140, 0010300885, 02294065, 0163100426, 02753184, 0071700753, 0075300596, 02818520, 0138800851, 02622155, 0010300426, 02753163, 0071700753, 0075300596, 02818385, 0138800851, 02622245, 0010300426, 02752911, 0071700753, 0075300596, 02818294, 0138800020];[00426, 00753, 00851, 00753, 00851, 00753]
32;[0002000753, 02687467, 0042600426, 02753239, 0071700753, 0075300596, 02818435, 0138800103, 02622160, 0085100851, 02622326, 0010300103, 02622274, 0085100020];[00753, 00753, 00103]
33;[0002000753, 0075300596, 02818586, 0138800753, 02687515, 0042600426, 02753361, 0071700753, 0075300596, 02818476, 0138800851, 02622253, 0010300426, 02753357, 0071700753, 0075300596, 02818349, 0138800272, 02884410, 0065500655, 02884298, 0011600116, 02884297, 0065500655, 02884384, 0027200020];[00753, 00753, 00753, 00851, 00753, 00272]
34;[0000400753, 0075300649, 02294092, 0088500885, 02294031, 0163100426, 02753296, 0071700753, 0075300596, 02818387, 0138800851, 02622153, 0010300426, 02753292, 0071700753, 0075300596, 02818318, 0138800272, 02884408, 0065500655, 02884355, 0011600116, 02884354, 0065500655, 02884382, 0027200004];[00753, 00426, 00753, 00851, 00753, 00272]
35;[0002001388, 02818335, 0059600753, 02687545, 0042600426, 02753378, 0071700753, 0075300596, 02818582, 0138800272, 02884389, 0065500655, 02884269, 0011600116, 02884268, 0065500655, 02884407, 0027200020];[00753, 00753, 00272]
36;[0002000753, 0075300717, 02753332, 0042600426, 02687452, 0075300753, 02687605, 0042600426, 02753235, 0071700753, 0075300596, 02818342, 0138800272, 02884404, 0065500655, 02884227, 0011600116, 02884226, 0065500020];[00753, 00753, 00753, 00753, 00272]
37;[0002000491, 02687420, 0042600426, 02753349, 0071700753, 0075300596, 02818344, 0138800851, 02622257, 0010300426, 02753345, 0071700753, 0075300596, 02818563, 0138800272, 02884412, 0065500655, 02884250, 0011600116, 02884249, 0065500655, 02884386, 0027200272, 02884398, 0065500655, 02884296, 0015100151, 02884266, 0065500103, 02621846, 0085100851, 02621845, 0010300103, 02621844, 0085100103, 02622234, 0085100020];[00753, 00851, 00753, 00272, 00272]
38;[0002000426, 02687436, 0075300596, 02818457, 0067200753, 0075300596, 02818522, 0138801388, 02818511, 0059600753, 02687603, 0042600426, 02753288, 0071700596, 02818537, 0134100020];[00753, 01388]
39;[0002000753, 02687435, 0042600426, 02753272, 0071700753, 0075300596, 02818480, 0138801388, 02818451, 0059600753, 02687571, 0042600426, 02753306, 0071700596, 02818546, 0138800020];[00753, 00753, 01388]
40;[0002001234, 02687548, 0075300753, 02687547, 0042600851, 02622136, 0010300103, 02622162, 0085100851, 02622328, 0010300103, 02622276, 0085100851, 02622298, 0010300426, 02753312, 0071700596, 02818541, 0138801388, 02818530, 0059600753, 02687443, 0042600605, 02753385, 0134101388, 02818421, 0059600020];[00753]
41;[0002001388, 02818411, 0059600753, 02687418, 0042600426, 02753268, 0071700753, 0075300596, 02818351, 0138801388, 02818363, 0059600753, 02687599, 0042600605, 02753390, 0134101388, 02818579, 0059600020];[00753, 00753, 01388]
42;[0002000151, 02884313, 0065500116, 02884370, 0065500655, 02884281, 0015100151, 02884280, 0065501388, 02818375, 0059600753, 02687511, 0042600426, 02753325, 0071700596, 02818340, 0138800272, 02884387, 0065500655, 02884327, 0011600116, 02884326, 0065500655, 02884405, 0027200272, 02884372, 0065500655, 02883814, 0015100151, 02884352, 0065500851, 02622233, 0010301388, 02818556, 0059600020];[00655]
43;[0002000426, 02753208, 0071700753, 0075300596, 02818554, 0138801388, 02818544, 0059600753, 02687430, 0042600596, 02818332, 0138801388, 02818319, 0059600753, 02687553, 0042600596, 02818397, 0138801388, 02818382, 0059600020];[00753, 01388]
44;[0002000655, 02884283, 0015100151, 02884394, 0065500655, 02884369, 0015100151, 02884368, 0065500426, 02753314, 0071700103, 02622131, 0085100655, 02884363, 0011600116, 02884362, 0065500655, 02884254, 0011600116, 02884253, 0065500655, 02884359, 0011600116, 02884358, 0065500655, 02884357, 0015100151, 02884328, 0065500655, 02884377, 0027200272, 02884385, 0065500655, 02883938, 0011600116, 02883886, 0065501388, 02818359, 0059600753, 02687613, 0042600426, 02753210, 0071700596, 02818324, 0138800020];[00655]
45;[0002000426, 02687610, 0075300753, 02687434, 0042600426, 02753284, 0071700753, 0075300596, 02818584, 0138801388, 02818574, 0059600753, 02687601, 0042600426, 02753197, 0071700596, 02818539, 0138800272, 02884396, 0065500655, 02884353, 0015100151, 02884324, 0065500020];[00753, 00753, 00753, 01388]
46;[0002000426, 02753241, 0071700717, 02753207, 0061900753, 0075300717, 02753350, 0042600851, 02622138, 0010300655, 02884222, 0015100151, 02884338, 0065500655, 02884220, 0011600116, 02884219, 0065501388, 02818532, 0059600753, 02687541, 0042600426, 02753341, 0071700596, 02818469, 0138801388, 02818439, 0059600753, 02687503, 0042600426, 02753335, 0071700596, 02818415, 0138800020];[00753, 00655, 00655]
47;[0002000426, 02753316, 0071700753, 0075300596, 02818322, 0138801388, 02818595, 0059600753, 02687414, 0042600426, 02753231, 0071700596, 02818561, 0138800272, 02884374, 0065500655, 02884325, 0015100151, 02884295, 0065500655, 02884263, 0015100655, 02884321, 0011600116, 02884320, 0065500851, 02622169, 0010301388, 02818459, 0059600020];[00753, 01388]
