$STOPPOINT:ID
01099
01222
00491
00717
00582
00619
00861
00552
00272
01631
00107
01872
00253
00629
01104
01234
00649
00851
01184
00596
00005
00753
00165
00733
00672
01284
00209
00379
00767
01086
00886
00494
00542
00764
00605
00935
00995
00151
00266
00628
00560
00566
01388
00885
00426
01014
00103
00004
00989
01341
00637
00020
00980
00144
00813
01123
00116
00655
00634
00488
01051
00288
00486
01862
00248
00346
01357
$SERVICEJOURNEY:ID;FromStopID;ToStopID;DepTime;ArrTime;Distance
01284;00980;5483;942
01284;00144;5483;942
01284;00813;5483;942
01284;01123;5483;942
01284;00116;5483;942
01284;00655;5483;942
01284;00634;5483;942
01284;00488;5483;942
01284;01051;5483;942
01284;00288;5483;942
01284;00486;5483;942
01284;01862;5483;942
01284;00248;5483;942
01284;00346;5483;942
01284;01357;5483;942
00209;01099;5483;942
00209;01222;5483;942
00209;00491;5483;942
00209;00717;5483;942
00209;00582;5483;942
00209;00619;5483;942
00209;00861;5483;942
00209;00552;5483;942
00209;00272;5483;942
00209;01631;5483;942
00209;00107;5483;942
00209;01872;5483;942
00209;00253;5483;942
00209;00629;5483;942
00209;01104;5483;942
00209;01234;5483;942
00209;00649;5483;942
00209;00851;5483;942
00209;01184;5483;942
00209;00596;5483;942
00209;00005;5483;942
00209;00753;5483;942
00209;00165;5483;942
00209;00733;5483;942
00209;00672;5483;942
00209;01284;5483;942
00209;00209;0;0
00209;00379;5483;942
00209;00767;5483;942
00209;01086;5483;942
00209;00886;5483;942
00209;00494;5483;942
00209;00542;5483;942
00209;00764;5483;942
00209;00605;5483;942
00209;00935;5483;942
00209;00995;5483;942
00209;00151;5483;942
00209;00266;5483;942
00209;00628;5483;942
00209;00560;5483;942
00209;00566;5483;942
00209;01388;5483;942
00209;00885;5483;942
00209;00426;5483;942
00209;01014;5483;942
00209;00103;5483;942
00209;00989;5483;942
00209;01341;5483;942
00209;00637;5483;942
00209;00020;5483;942
00209;00980;5483;942
00209;00144;5483;942
00209;00813;5483;942
00209;01123;5483;942
00209;00116;5483;942
00209;00655;5483;942
00209;00634;5483;942
00209;00488;5483;942
00209;01051;5483;942
00209;00288;5483;942
00209;00486;5483;942
00209;01862;5483;942
00209;00248;5483;942
00209;00346;5483;942
00209;01357;5483;942
00379;01099;5483;942
00379;01222;5483;942
00379;00491;5483;942
00379;00717;5483;942
00379;00582;5483;942
00379;00619;5483;942
00379;00861;5483;942
00379;00552;5483;942
00379;00272;5483;942
00379;01631;5483;942
00379;00107;5483;942
00379;01872;5483;942
00379;00253;5483;942
00379;00629;5483;942
00379;01104;5483;942
00379;01234;5483;942
00379;00649;5483;942
00379;00851;5483;942
00379;01184;5483;942
00379;00596;5483;942
00379;00005;5483;942
00379;00753;5483;942
00379;00165;5483;942
00379;00733;5483;942
00379;00672;5483;942
00379;01284;5483;942
00379;00209;5483;942
00379;00379;0;0
00379;00767;5483;942
00379;01086;5483;942
00379;00886;5483;942
00379;00494;5483;942
00379;00542;5483;942
00379;00764;5483;942
00379;00605;5483;942
00379;00935;5483;942
00379;00995;5483;942
00379;00151;5483;942
00379;00266;5483;942
00379;00628;5483;942
00379;00560;5483;942
00379;00566;5483;942
00379;01388;5483;942
00379;00885;5483;942
00379;00426;5483;942
00379;01014;5483;942
00379;00103;5483;942
00379;00989;5483;942
00379;01341;5483;942
00379;00637;5483;942
00379;00020;5483;942
00379;00980;5483;942
00379;00144;5483;942
00379;00813;5483;942
00379;01123;5483;942
00379;00116;5483;942
00379;00655;5483;942
00379;00634;5483;942
00379;00488;5483;942
00379;01051;5483;942
00379;00288;5483;942
00379;00486;5483;942
00379;01862;5483;942
00379;00248;5483;942
00379;00346;5483;942
00379;01357;5483;942
00767;01099;5483;942
00767;01222;5483;942
00767;00491;5483;942
00767;00717;5483;942
00767;00582;5483;942
00767;00619;5483;942
00767;00861;5483;942
00767;00552;5483;942
00767;00272;5483;942
00767;01631;5483;942
00767;01872;5483;942
00767;00253;5483;942
00767;00629;5483;942
00767;01104;5483;942
00767;00649;5483;942
00767;00851;5483;942
00767;01184;5483;942
00767;00596;5483;942
00767;00005;5483;942
00767;00753;5483;942
00767;00165;5483;942
00767;00733;5483;942
00767;00672;5483;942
00767;01284;5483;942
00767;00209;5483;942
00767;00379;5483;942
00767;00767;0;0
00767;01086;5483;942
00767;00886;5483;942
00767;00494;5483;942
00767;00542;5483;942
00767;00605;5483;942
00767;00935;5483;942
00767;00995;5483;942
00767;00151;5483;942
00767;00266;5483;942
00767;00628;5483;942
00767;00560;5483;942
00767;00566;5483;942
00767;01388;5483;942
00767;00885;5483;942
00767;00426;5483;942
00767;01014;5483;942
00767;00103;5483;942
00767;00989;5483;942
00767;01341;5483;942
00767;00637;5483;942
00767;00020;5483;942
00767;00980;5483;942
00767;00144;5483;942
00767;00813;5483;942
00767;01123;5483;942
00767;00116;5483;942
00767;00655;5483;942
00767;00634;5483;942
00767;00488;5483;942
00767;01051;5483;942
00767;00288;5483;942
00767;00486;5483;942
00767;01862;5483;942
00767;00248;5483;942
00767;00346;5483;942
00767;01357;5483;942
01086;01099;5483;942
01086;01222;5483;942
01086;00491;5483;942
01086;00717;5483;942
01086;00582;5483;942
01086;00619;5483;942
01086;00861;5483;942
01086;00552;5483;942
01086;00272;5483;942
01086;01631;5483;942
01086;00107;5483;942
01086;01872;5483;942
01086;00253;5483;942
01086;00629;5483;942
01086;01104;5483;942
01086;01234;5483;942
01086;00649;5483;942
01086;00851;5483;942
01086;01184;5483;942
01086;00596;5483;942
01086;00005;5483;942
01086;00753;5483;942
01086;00165;5483;942
01086;00733;5483;942
01086;00672;5483;942
01086;01284;5483;942
01086;00209;5483;942
01086;00379;5483;942
01086;00767;5483;942
01086;01086;0;0
01086;00886;5483;942
01086;00494;5483;942
01086;00542;5483;942
01086;00764;5483;942
01086;00605;5483;942
01086;00935;5483;942
01086;00995;5483;942
01086;00151;5483;942
01086;00266;5483;942
01086;00628;5483;942
01086;00560;5483;942
01086;00566;5483;942
01086;01388;5483;942
01086;00885;5483;942
01086;00426;5483;942
01086;01014;5483;942
01086;00103;5483;942
01086;00004;5483;942
01086;00989;5483;942
01086;01341;5483;942
01086;00637;5483;942
01086;00020;5483;942
01086;00980;5483;942
01086;00144;5483;942
01086;00813;5483;942
01086;00116;5483;942
01086;00655;5483;942
01086;00634;5483;942
01086;00488;5483;942
01086;01051;5483;942
01086;00288;5483;942
01086;00486;5483;942
01086;01862;5483;942
01086;00248;5483;942
01086;00346;5483;942
01086;01357;5483;942
00886;01099;5483;942
00886;01222;5483;942
00886;00491;5483;942
00886;00717;5483;942
00886;00582;5483;942
00886;00619;5483;942
00886;00861;5483;942
00886;00552;5483;942
00886;00272;5483;942
00886;01631;5483;942
00886;00107;5483;942
00886;01872;5483;942
00886;00253;5483;942
00886;00629;5483;942
00886;01104;5483;942
00886;01234;5483;942
00886;00851;5483;942
00886;01184;5483;942
00886;00596;5483;942
00886;00005;5483;942
00886;00753;5483;942
00886;00165;5483;942
00886;00733;5483;942
00886;00672;5483;942
00886;01284;5483;942
00886;00209;5483;942
00886;00379;5483;942
00886;00767;5483;942
00886;01086;5483;942
00886;00886;0;0
00886;00494;5483;942
00886;00542;5483;942
00886;00764;5483;942
00886;00605;5483;942
00886;00935;5483;942
00886;00995;5483;942
00886;00151;5483;942
00886;00266;5483;942
00886;00628;5483;942
00886;00560;5483;942
00886;00566;5483;942
00886;01388;5483;942
00886;00885;5483;942
00886;00426;5483;942
00886;01014;5483;942
00886;00103;5483;942
00886;00004;5483;942
00886;00989;5483;942
00886;01341;5483;942
00886;00637;5483;942
00886;00020;5483;942
00886;00980;5483;942
00886;00144;5483;942
00886;00813;5483;942
00886;01123;5483;942
00886;00116;5483;942
00886;00655;5483;942
00886;00634;5483;942
00886;00488;5483;942
00886;01051;5483;942
00886;00288;5483;942
00886;00486;5483;942
00886;01862;5483;942
00886;00248;5483;942
00886;00346;5483;942
00886;01357;5483;942
00494;01099;5483;942
00494;01222;5483;942
00494;00491;5483;942
00494;00717;5483;942
00494;00582;5483;942
00494;00619;5483;942
00494;00861;5483;942
00494;00552;5483;942
00494;00272;5483;942
00494;01631;5483;942
00494;00107;5483;942
00494;01872;5483;942
00494;00253;5483;942
00494;00629;5483;942
00494;01104;5483;942
00494;01234;5483;942
00494;00649;5483;942
00494;00851;5483;942
00494;01184;5483;942
00494;00596;5483;942
00494;00005;5483;942
00494;00753;5483;942
00494;00165;5483;942
00494;00733;5483;942
00494;00672;5483;942
00494;01284;5483;942
00494;00209;5483;942
00494;00379;5483;942
00494;00767;5483;942
00494;01086;5483;942
00494;00886;5483;942
00494;00494;0;0
00494;00542;5483;942
00494;00764;5483;942
00494;00605;5483;942
00494;00935;5483;942
00494;00995;5483;942
00494;00151;5483;942
00494;00266;5483;942
00494;00628;5483;942
00494;00560;5483;942
00494;00566;5483;942
00494;01388;5483;942
00494;00885;5483;942
00494;00426;5483;942
00494;01014;5483;942
00494;00103;5483;942
00494;00989;5483;942
00494;01341;5483;942
00494;00637;5483;942
00494;00020;5483;942
00494;00980;5483;942
00494;00144;5483;942
00494;00813;5483;942
00494;01123;5483;942
00494;00116;5483;942
00494;00655;5483;942
00494;00634;5483;942
00494;00488;5483;942
00494;01051;5483;942
00494;00288;5483;942
00494;00486;5483;942
00494;01862;5483;942
00494;00248;5483;942
00494;00346;5483;942
00494;01357;5483;942
00542;01099;5483;942
00542;01222;5483;942
00542;00491;5483;942
00542;00717;5483;942
00542;00582;5483;942
00542;00619;5483;942
00542;00861;5483;942
00542;00552;5483;942
00542;00272;5483;942
00542;01631;5483;942
00542;00107;5483;942
00542;01872;5483;942
00542;00253;5483;942
00542;00629;5483;942
00542;01104;5483;942
00542;01234;5483;942
00542;00851;5483;942
00542;01184;5483;942
00542;00596;5483;942
00542;00005;5483;942
00542;00753;5483;942
00542;00165;5483;942
00542;00733;5483;942
00542;00672;5483;942
00542;01284;5483;942
00542;00209;5483;942
00542;00379;5483;942
00542;00767;5483;942
00542;01086;5483;942
00542;00886;5483;942
00542;00494;5483;942
00542;00542;0;0
00542;00764;5483;942
00542;00605;5483;942
00542;00935;5483;942
00542;00995;5483;942
00542;00151;5483;942
00542;00266;5483;942
00542;00628;5483;942
00542;00560;5483;942
00542;00566;5483;942
00542;01388;5483;942
00542;00885;5483;942
00542;00426;5483;942
00542;01014;5483;942
00542;00103;5483;942
00542;00989;5483;942
00542;01341;5483;942
00542;00637;5483;942
00542;00020;5483;942
00542;00980;5483;942
00542;00144;5483;942
00542;00813;5483;942
00542;01123;5483;942
00542;00116;5483;942
00542;00655;5483;942
00542;00634;5483;942
00542;00488;5483;942
00542;01051;5483;942
00542;00288;5483;942
00542;00486;5483;942
00542;01862;5483;942
00542;00248;5483;942
00542;00346;5483;942
00542;01357;5483;942
00764;01099;5483;942
00764;01222;5483;942
00764;00491;5483;942
00764;00717;5483;942
00764;00582;5483;942
00764;00619;5483;942
00764;00861;5483;942
00764;00552;5483;942
00764;00272;5483;942
00764;01631;5483;942
00764;00107;5483;942
00764;01872;5483;942
00764;00253;5483;942
00764;00629;5483;942
00764;01104;5483;942
00764;01234;5483;942
00764;00649;5483;942
00764;00851;5483;942
00764;01184;5483;942
00764;00596;5483;942
00764;00005;5483;942
00764;00753;5483;942
00764;00165;5483;942
00764;00733;5483;942
00764;00672;5483;942
00764;01284;5483;942
00764;00209;5483;942
00764;00379;5483;942
00764;01086;5483;942
00764;00886;5483;942
00764;00494;5483;942
00764;00542;5483;942
00764;00764;0;0
00764;00605;5483;942
00764;00935;5483;942
00764;00995;5483;942
00764;00151;5483;942
00764;00266;5483;942
00764;00628;5483;942
00764;00560;5483;942
00764;00566;5483;942
00764;01388;5483;942
00764;00885;5483;942
00764;00426;5483;942
00764;01014;5483;942
00764;00103;5483;942
00764;00989;5483;942
00764;01341;5483;942
00764;00637;5483;942
00764;00020;5483;942
00764;00980;5483;942
00764;00144;5483;942
00764;01123;5483;942
00764;00116;5483;942
00764;00655;5483;942
00764;00634;5483;942
00764;00488;5483;942
00764;01051;5483;942
00764;00288;5483;942
00764;00486;5483;942
00764;01862;5483;942
00764;00248;5483;942
00764;00346;5483;942
00764;01357;5483;942
00605;01099;5483;942
00605;01222;5483;942
00605;00491;5483;942
00605;00717;5483;942
00605;00582;5483;942
00605;00619;5483;942
00605;00861;5483;942
00605;00552;5483;942
00605;00272;5483;942
00605;01631;5483;942
00605;00107;5483;942
00605;01872;5483;942
00605;00253;5483;942
00605;00629;5483;942
00605;01104;5483;942
00605;01234;5483;942
00605;00649;5483;942
00605;00851;5483;942
00605;01184;5483;942
00605;00596;5483;942
00605;00005;5483;942
00605;00753;5483;942
00605;00165;5483;942
00605;00733;5483;942
00605;00672;5483;942
00605;01284;5483;942
00605;00209;5483;942
00605;00379;5483;942
00605;00767;5483;942
00605;01086;5483;942
00605;00886;5483;942
00605;00494;5483;942
00605;00542;5483;942
00605;00764;5483;942
00605;00605;0;0
00605;00935;5483;942
00605;00995;5483;942
00605;00151;5483;942
00605;00266;5483;942
00605;00628;5483;942
00605;00560;5483;942
00605;00566;5483;942
00605;01388;5483;942
00605;00885;5483;942
00605;00426;5483;942
00605;01014;5483;942
00605;00103;5483;942
00605;00989;5483;942
00605;01341;5483;942
00605;00637;5483;942
00605;00020;5483;942
00605;00980;5483;942
00605;00144;5483;942
00605;00813;5483;942
00605;01123;5483;942
00605;00116;5483;942
00605;00655;5483;942
00605;00634;5483;942
00605;00488;5483;942
00605;01051;5483;942
00605;00288;5483;942
00605;00486;5483;942
00605;01862;5483;942
00605;00248;5483;942
00605;00346;5483;942
00605;01357;5483;942
00935;01099;5483;942
00935;01222;5483;942
00935;00491;5483;942
00935;00717;5483;942
00935;00582;5483;942
00935;00619;5483;942
00935;00861;5483;942
00935;00552;5483;942
00935;00272;5483;942
00935;01631;5483;942
00935;00107;5483;942
00935;01872;5483;942
00935;00253;5483;942
00935;01104;5483;942
00935;01234;5483;942
00935;00649;5483;942
00935;00851;5483;942
00935;01184;5483;942
00935;00596;5483;942
00935;00005;5483;942
00935;00753;5483;942
00935;00165;5483;942
00935;00733;5483;942
00935;00672;5483;942
00935;01284;5483;942
00935;00209;5483;942
00935;00379;5483;942
00935;00767;5483;942
00935;01086;5483;942
00935;00886;5483;942
00935;00494;5483;942
00935;00542;5483;942
00935;00764;5483;942
00935;00605;5483;942
00935;00935;0;0
00935;00995;5483;942
00935;00151;5483;942
00935;00266;5483;942
00935;00628;5483;942
00935;00560;5483;942
00935;00566;5483;942
00935;01388;5483;942
00935;00885;5483;942
00935;00426;5483;942
00935;01014;5483;942
00935;00103;5483;942
00935;00989;5483;942
00935;01341;5483;942
00935;00637;5483;942
00935;00020;5483;942
00935;00980;5483;942
00935;00144;5483;942
00935;00813;5483;942
00935;01123;5483;942
00935;00116;5483;942
00935;00655;5483;942
00935;00634;5483;942
00935;00488;5483;942
00935;01051;5483;942
00935;00288;5483;942
00935;00486;5483;942
00935;01862;5483;942
00935;00248;5483;942
00935;00346;5483;942
00935;01357;5483;942
00995;01099;5483;942
00995;01222;5483;942
00995;00491;5483;942
00995;00717;5483;942
00995;00582;5483;942
00995;00619;5483;942
00995;00861;5483;942
00995;00552;5483;942
00995;00272;5483;942
00995;01631;5483;942
00995;00107;5483;942
00995;01872;5483;942
00995;00253;5483;942
00995;00629;5483;942
00995;01104;5483;942
00995;01234;5483;942
00995;00649;5483;942
00995;00851;5483;942
00995;01184;5483;942
00995;00596;5483;942
00995;00005;5483;942
00995;00753;5483;942
00995;00165;5483;942
00995;00733;5483;942
00995;01284;5483;942
00995;00209;5483;942
00995;00379;5483;942
00995;00767;5483;942
00995;01086;5483;942
00995;00886;5483;942
00995;00494;5483;942
00995;00542;5483;942
00995;00764;5483;942
00995;00605;5483;942
00995;00935;5483;942
00995;00995;0;0
00995;00151;5483;942
00995;00266;5483;942
00995;00628;5483;942
00995;00560;5483;942
00995;00566;5483;942
00995;01388;5483;942
00995;00885;5483;942
00995;00426;5483;942
00995;01014;5483;942
00995;00103;5483;942
00995;00989;5483;942
00995;01341;5483;942
00995;00637;5483;942
00995;00020;5483;942
00995;00980;5483;942
00995;00144;5483;942
00995;00813;5483;942
00995;01123;5483;942
00995;00116;5483;942
00995;00655;5483;942
00995;00634;5483;942
00995;00488;5483;942
00995;01051;5483;942
00995;00288;5483;942
00995;00486;5483;942
00995;01862;5483;942
00995;00248;5483;942
00995;00346;5483;942
00995;01357;5483;942
00151;01099;5483;942
00151;01222;5483;942
00151;00491;5483;942
00151;00717;5483;942
00151;00582;5483;942
00151;00619;5483;942
00151;00861;5483;942
00151;00552;5483;942
00151;00272;5483;942
00151;01631;5483;942
00151;00107;5483;942
00151;01872;5483;942
00151;00253;5483;942
00151;00629;5483;942
00151;01234;5483;942
00151;00649;5483;942
00151;00851;5483;942
00151;01184;5483;942
00151;00596;5483;942
00151;00005;5483;942
00151;00753;5483;942
00151;00165;5483;942
00151;00733;5483;942
00151;00672;5483;942
00151;01284;5483;942
00151;00209;5483;942
00151;00379;5483;942
00151;00767;5483;942
00151;01086;5483;942
00151;00886;5483;942
00151;00494;5483;942
00151;00542;5483;942
00151;00764;5483;942
00151;00605;5483;942
00151;00935;5483;942
00151;00995;5483;942
00151;00151;0;0
00151;00266;5483;942
00151;00628;5483;942
00151;00560;5483;942
00151;00566;5483;942
00151;01388;5483;942
00151;00885;5483;942
00151;00426;5483;942
00151;01014;5483;942
00151;00103;5483;942
00151;00989;5483;942
00151;01341;5483;942
00151;00637;5483;942
00151;00020;5483;942
00151;00980;5483;942
00151;00144;5483;942
00151;00813;5483;942
00151;00116;5483;942
00151;00655;5483;942
00151;00634;5483;942
00151;00488;5483;942
00151;01051;5483;942
00151;00288;5483;942
00151;00486;5483;942
00151;01862;5483;942
00151;00248;5483;942
00151;00346;5483;942
00151;01357;5483;942
00266;01099;5483;942
00266;01222;5483;942
00266;00491;5483;942
00266;00717;5483;942
00266;00582;5483;942
00266;00619;5483;942
00266;00861;5483;942
00266;00552;5483;942
00266;00272;5483;942
00266;01631;5483;942
00266;00107;5483;942
00266;01872;5483;942
00266;00253;5483;942
00266;00629;5483;942
00266;01104;5483;942
00266;01234;5483;942
00266;00649;5483;942
00266;00851;5483;942
00266;01184;5483;942
00266;00596;5483;942
00266;00005;5483;942
00266;00753;5483;942
00266;00165;5483;942
00266;00733;5483;942
00266;00672;5483;942
00266;01284;5483;942
00266;00209;5483;942
00266;00379;5483;942
00266;00767;5483;942
00266;01086;5483;942
00266;00886;5483;942
00266;00494;5483;942
00266;00542;5483;942
00266;00764;5483;942
00266;00605;5483;942
00266;00935;5483;942
00266;00995;5483;942
00266;00151;5483;942
00266;00266;0;0
00266;00628;5483;942
00266;00560;5483;942
00266;00566;5483;942
00266;01388;5483;942
00266;00885;5483;942
00266;00426;5483;942
00266;01014;5483;942
00266;00103;5483;942
00266;00989;5483;942
00266;01341;5483;942
00266;00637;5483;942
00266;00020;5483;942
00266;00980;5483;942
00266;00144;5483;942
00266;00813;5483;942
00266;01123;5483;942
00266;00116;5483;942
00266;00655;5483;942
00266;00634;5483;942
00266;00488;5483;942
00266;01051;5483;942
00266;00288;5483;942
00266;00486;5483;942
00266;01862;5483;942
00266;00248;5483;942
00266;00346;5483;942
00266;01357;5483;942
00628;01099;5483;942
00628;01222;5483;942
00628;00491;5483;942
00628;00717;5483;942
00628;00582;5483;942
00628;00619;5483;942
00628;00861;5483;942
00628;00552;5483;942
00628;00272;5483;942
00628;01631;5483;942
00628;00107;5483;942
00628;01872;5483;942
00628;00253;5483;942
00628;00629;5483;942
00628;01104;5483;942
00628;01234;5483;942
00628;00649;5483;942
00628;00851;5483;942
00628;01184;5483;942
00628;00596;5483;942
00628;00005;5483;942
00628;00753;5483;942
00628;00165;5483;942
00628;00733;5483;942
00628;00672;5483;942
00628;01284;5483;942
00628;00209;5483;942
00628;00379;5483;942
00628;00767;5483;942
00628;01086;5483;942
00628;00886;5483;942
00628;00494;5483;942
00628;00542;5483;942
00628;00764;5483;942
00628;00605;5483;942
00628;00935;5483;942
00628;00995;5483;942
00628;00151;5483;942
00628;00266;5483;942
00628;00628;0;0
00628;00560;5483;942
00628;00566;5483;942
00628;01388;5483;942
00628;00885;5483;942
00628;00426;5483;942
00628;01014;5483;942
00628;00103;5483;942
00628;00989;5483;942
00628;01341;5483;942
00628;00637;5483;942
00628;00020;5483;942
00628;00980;5483;942
00628;00144;5483;942
00628;00813;5483;942
00628;01123;5483;942
00628;00116;5483;942
00628;00655;5483;942
00628;00634;5483;942
00628;00488;5483;942
00628;01051;5483;942
00628;00288;5483;942
00628;00486;5483;942
00628;01862;5483;942
00628;00248;5483;942
00628;00346;5483;942
00628;01357;5483;942
00560;01099;5483;942
00560;01222;5483;942
00560;00491;5483;942
00560;00717;5483;942
00560;00582;5483;942
00560;00619;5483;942
00560;00861;5483;942
00560;00552;5483;942
00560;00272;5483;942
00560;01631;5483;942
00560;00107;5483;942
00560;01872;5483;942
00560;00253;5483;942
00560;00629;5483;942
00560;01104;5483;942
00560;01234;5483;942
00560;00649;5483;942
00560;00851;5483;942
00560;01184;5483;942
00560;00596;5483;942
00560;00005;5483;942
00560;00753;5483;942
00560;00165;5483;942
00560;00733;5483;942
00560;00672;5483;942
00560;01284;5483;942
00560;00209;5483;942
00560;00379;5483;942
00560;00767;5483;942
00560;01086;5483;942
00560;00886;5483;942
00560;00494;5483;942
00560;00542;5483;942
00560;00764;5483;942
00560;00605;5483;942
00560;00935;5483;942
00560;00995;5483;942
00560;00151;5483;942
00560;00266;5483;942
00560;00628;5483;942
00560;00560;0;0
00560;00566;5483;942
00560;01388;5483;942
00560;00885;5483;942
00560;00426;5483;942
00560;01014;5483;942
00560;00103;5483;942
00560;00989;5483;942
00560;01341;5483;942
00560;00637;5483;942
00560;00020;5483;942
00560;00980;5483;942
00560;00144;5483;942
00560;00813;5483;942
00560;01123;5483;942
00560;00116;5483;942
00560;00655;5483;942
00560;00634;5483;942
00560;00488;5483;942
00560;01051;5483;942
00560;00288;5483;942
00560;00486;5483;942
00560;01862;5483;942
00560;00248;5483;942
00560;00346;5483;942
00560;01357;5483;942
00566;01099;5483;942
00566;01222;5483;942
00566;00491;5483;942
00566;00717;5483;942
00566;00582;5483;942
00566;00619;5483;942
00566;00861;5483;942
00566;00552;5483;942
00566;00272;5483;942
00566;01631;5483;942
00566;00107;5483;942
00566;01872;5483;942
00566;00253;5483;942
00566;00629;5483;942
00566;01104;5483;942
00566;01234;5483;942
00566;00649;5483;942
00566;00851;5483;942
00566;01184;5483;942
00566;00596;5483;942
00566;00005;5483;942
00566;00753;5483;942
00566;00165;5483;942
00566;00733;5483;942
00566;00672;5483;942
00566;01284;5483;942
00566;00209;5483;942
00566;00379;5483;942
00566;00767;5483;942
00566;01086;5483;942
00566;00886;5483;942
00566;00494;5483;942
00566;00542;5483;942
00566;00764;5483;942
00566;00605;5483;942
00566;00935;5483;942
00566;00995;5483;942
00566;00151;5483;942
00566;00266;5483;942
00566;00628;5483;942
00566;00560;5483;942
00566;00566;0;0
00566;01388;5483;942
00566;00885;5483;942
00566;00426;5483;942
00566;01014;5483;942
00566;00103;5483;942
00566;00989;5483;942
00566;01341;5483;942
00566;00637;5483;942
00566;00020;5483;942
00566;00980;5483;942
00566;00144;5483;942
00566;00813;5483;942
00566;01123;5483;942
00566;00116;5483;942
00566;00655;5483;942
00566;00634;5483;942
00566;00488;5483;942
00566;00288;5483;942
00566;00486;5483;942
00566;01862;5483;942
00566;00248;5483;942
00566;00346;5483;942
00566;01357;5483;942
01388;01099;5483;942
01388;01222;5483;942
01388;00491;5483;942
01388;00717;5483;942
01388;00582;5483;942
01388;00619;5483;942
01388;00861;5483;942
01388;00552;5483;942
01388;00272;5483;942
01388;01631;5483;942
01388;00107;5483;942
01388;01872;5483;942
01388;00253;5483;942
01388;00629;5483;942
01388;01104;5483;942
01388;01234;5483;942
01388;00649;5483;942
01388;00851;5483;942
01388;01184;5483;942
01388;00596;5483;942
01388;00005;5483;942
01388;00753;5483;942
01388;00165;5483;942
01388;00733;5483;942
01388;00672;5483;942
01388;01284;5483;942
01388;00209;5483;942
01388;00379;5483;942
01388;00767;5483;942
01388;01086;5483;942
01388;00886;5483;942
01388;00494;5483;942
01388;00542;5483;942
01388;00764;5483;942
01388;00605;5483;942
01388;00935;5483;942
01388;00995;5483;942
01388;00151;5483;942
01388;00266;5483;942
01388;00628;5483;942
01388;00560;5483;942
01388;00566;5483;942
01388;01388;0;0
01388;00885;5483;942
01388;01014;5483;942
01388;00103;5483;942
01388;00989;5483;942
01388;01341;5483;942
01388;00637;5483;942
01388;00020;5483;942
01388;00980;5483;942
01388;00144;5483;942
01388;00813;5483;942
01388;01123;5483;942
01388;00116;5483;942
01388;00655;5483;942
01388;00634;5483;942
01388;00488;5483;942
01388;01051;5483;942
01388;00288;5483;942
01388;00486;5483;942
01388;01862;5483;942
01388;00248;5483;942
01388;00346;5483;942
01388;01357;5483;942
00885;01099;5483;942
00885;01222;5483;942
00885;00491;5483;942
00885;00717;5483;942
00885;00582;5483;942
00885;00619;5483;942
00885;00861;5483;942
00885;00552;5483;942
00885;00272;5483;942
00885;01631;5483;942
00885;00107;5483;942
00885;01872;5483;942
00885;00253;5483;942
00885;00629;5483;942
00885;01104;5483;942
00885;01234;5483;942
00885;00649;5483;942
00885;00851;5483;942
00885;01184;5483;942
00885;00596;5483;942
00885;00005;5483;942
00885;00753;5483;942
00885;00165;5483;942
00885;00733;5483;942
00885;00672;5483;942
00885;01284;5483;942
00885;00209;5483;942
00885;00379;5483;942
00885;00767;5483;942
00885;01086;5483;942
00885;00886;5483;942
00885;00494;5483;942
00885;00542;5483;942
00885;00764;5483;942
00885;00605;5483;942
00885;00935;5483;942
00885;00995;5483;942
00885;00151;5483;942
00885;00266;5483;942
00885;00628;5483;942
00885;00560;5483;942
00885;00566;5483;942
00885;01388;5483;942
00885;00885;0;0
00885;00426;5483;942
00885;01014;5483;942
00885;00103;5483;942
00885;00989;5483;942
00885;01341;5483;942
00885;00637;5483;942
00885;00020;5483;942
00885;00980;5483;942
00885;00144;5483;942
00885;00813;5483;942
00885;01123;5483;942
00885;00116;5483;942
00885;00655;5483;942
00885;00634;5483;942
00885;00488;5483;942
00885;01051;5483;942
00885;00288;5483;942
00885;00486;5483;942
00885;01862;5483;942
00885;00248;5483;942
00885;00346;5483;942
00885;01357;5483;942
00426;01099;5483;942
00426;01222;5483;942
00426;00491;5483;942
00426;00717;5483;942
00426;00582;5483;942
00426;00619;5483;942
00426;00552;5483;942
00426;00272;5483;942
00426;01631;5483;942
00426;00107;5483;942
00426;01872;5483;942
00426;00253;5483;942
00426;00629;5483;942
00426;01104;5483;942
00426;01234;5483;942
00426;00649;5483;942
00426;00851;5483;942
00426;01184;5483;942
00426;00596;5483;942
00426;00005;5483;942
00426;00753;5483;942
00426;00165;5483;942
00426;00733;5483;942
00426;00672;5483;942
00426;00209;5483;942
00426;00379;5483;942
00426;00767;5483;942
00426;01086;5483;942
00426;00886;5483;942
00426;00494;5483;942
00426;00542;5483;942
00426;00764;5483;942
00426;00605;5483;942
00426;00935;5483;942
00426;00995;5483;942
00426;00151;5483;942
00426;00266;5483;942
00426;00628;5483;942
00426;00560;5483;942
00426;00566;5483;942
00426;00885;5483;942
00426;00426;0;0
00426;01014;5483;942
00426;00103;5483;942
00426;00989;5483;942
00426;00637;5483;942
00426;00020;5483;942
00426;00980;5483;942
00426;00144;5483;942
00426;00813;5483;942
00426;01123;5483;942
00426;00116;5483;942
00426;00655;5483;942
00426;00634;5483;942
00426;00488;5483;942
00426;01051;5483;942
00426;00486;5483;942
00426;01862;5483;942
00426;00248;5483;942
00426;00346;5483;942
